STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
36,047,033600,5,1467,+40.579460,-074.006344
36,047,033701,1,1430,+40.670113,-073.944606
36,047,033701,2,1080,+40.669819,-073.939200
36,047,033702,1,757,+40.669003,-073.945374
36,047,033702,2,1359,+40.668668,-073.939403
36,047,033900,1,1468,+40.671048,-073.937866
36,047,033900,2,1198,+40.671146,-073.940615
36,047,033900,3,1124,+40.671358,-073.943401
36,047,033900,4,886,+40.671401,-073.946178
36,047,034000,1,1387,+40.572189,-073.996784
36,047,034000,2,571,+40.572279,-073.993919
36,047,034100,1,878,+40.674531,-073.945884
36,047,034100,2,689,+40.673639,-073.945971
36,047,034100,3,1118,+40.672631,-073.943885
36,047,034200,1,2507,+40.574373,-073.993562
36,047,034200,2,1324,+40.574051,-073.996375
36,047,034200,3,2068,+40.573927,-073.998758
36,047,034200,4,1161,+40.573928,-074.001425
36,047,034300,1,678,+40.672400,-073.939604
36,047,034300,2,1229,+40.673855,-073.940372
36,047,034300,3,1691,+40.673642,-073.937623
36,047,034300,4,1426,+40.674969,-073.937498
36,047,034500,1,1278,+40.672063,-073.933391
36,047,034500,2,1460,+40.673250,-073.932783
36,047,034700,1,1003,+40.673583,-073.928506
36,047,034700,2,1062,+40.672614,-073.927161
36,047,034700,3,1580,+40.671761,-073.927957
36,047,034800,1,1607,+40.581007,-073.981911
36,047,034800,2,1221,+40.577700,-073.982767
36,047,034901,1,1046,+40.670952,-073.929524
36,047,034901,2,1021,+40.669656,-073.929646
36,047,034902,1,1489,+40.667620,-073.929841
36,047,034902,2,727,+40.666494,-073.929947
36,047,034902,3,1131,+40.665603,-073.929987
36,047,035000,1,1865,+40.577723,-073.977236
36,047,035000,2,1217,+40.577730,-073.978819
36,047,035101,1,2243,+40.670249,-073.932373
36,047,035102,1,1428,+40.667757,-073.932610
36,047,035102,2,1198,+40.666280,-073.932751
36,047,035200,0,0,+40.570169,-073.978836
36,047,035200,1,1367,+40.572912,-073.986539
36,047,035301,1,1953,+40.670874,-073.935098
36,047,035301,2,613,+40.669608,-073.935217
36,047,035302,1,1185,+40.666405,-073.935516
36,047,035302,2,1626,+40.668052,-073.935367
36,047,035400,1,1888,+40.581163,-073.973058
36,047,035400,2,2120,+40.578418,-073.973531
36,047,035400,3,1485,+40.575793,-073.974567
36,047,035500,1,1876,+40.664804,-073.931843
36,047,035500,2,1459,+40.663994,-073.932226
36,047,035500,3,1857,+40.664353,-073.935763
36,047,035601,1,2902,+40.580872,-073.969337
36,047,035602,1,1030,+40.577595,-073.971861
36,047,035602,2,2422,+40.578365,-073.970332
36,047,035602,3,2022,+40.577971,-073.968935
36,047,035701,1,2322,+40.670006,-073.926831
36,047,035702,1,15,+40.666724,-073.927233
36,047,035900,1,1520,+40.672874,-073.923688
36,047,035900,2,1319,+40.671039,-073.923860
36,047,035900,3,1818,+40.669449,-073.924017
36,047,035900,4,960,+40.667641,-073.923842
36,047,036001,1,1094,+40.575684,-073.967503
36,047,036001,2,980,+40.575818,-073.965742
36,047,036001,3,1313,+40.576309,-073.964017
36,047,036002,1,2049,+40.576706,-073.960441
36,047,036002,2,2154,+40.576233,-073.962145
36,047,036100,1,788,+40.670326,-073.917811
36,047,036100,2,1047,+40.668868,-073.920036
36,047,036100,3,1129,+40.670168,-073.921190
36,047,036200,1,1832,+40.578776,-073.961120
36,047,036200,2,1290,+40.578130,-073.963965
36,047,036200,3,1018,+40.577579,-073.966701
36,047,036300,1,675,+40.672404,-073.912292
36,047,036300,2,1801,+40.671913,-073.920391
36,047,036300,3,1598,+40.672035,-073.915563
36,047,036300,4,1311,+40.672444,-073.918253
36,047,036400,1,1764,+40.580639,-073.961976
36,047,036400,2,1242,+40.579641,-073.966198
36,047,036501,1,2107,+40.675210,-073.912429
36,047,036501,2,852,+40.675497,-073.909557
36,047,036502,1,1902,+40.674844,-073.907379
36,047,036600,1,1467,+40.582736,-073.961210
36,047,036600,2,1733,+40.582133,-073.965735
36,047,036600,3,1481,+40.582438,-073.963106
36,047,036700,1,146,+40.676744,-073.902850
36,047,036700,2,915,+40.676840,-073.905888
36,047,036700,3,697,+40.677737,-073.906833
36,047,036700,4,38,+40.678346,-073.903963
36,047,036900,1,1664,+40.680172,-073.907463
36,047,036900,2,1379,+40.677245,-073.909439
36,047,036900,3,1576,+40.679290,-073.909646
36,047,036900,4,1517,+40.681495,-073.910194
36,047,037000,1,1255,+40.590196,-073.962883
36,047,037000,2,1032,+40.588264,-073.961946
36,047,037000,3,1636,+40.586945,-073.964260
36,047,037000,4,827,+40.585815,-073.961576
36,047,037100,1,766,+40.681721,-073.914695
36,047,037100,2,928,+40.681049,-073.914036
36,047,037100,3,969,+40.680293,-073.914071
36,047,037100,4,1052,+40.679587,-073.913692
36,047,037100,5,788,+40.678867,-073.913456
36,047,037300,1,1237,+40.685063,-073.915460
36,047,037300,2,1017,+40.683039,-073.913108
36,047,037300,3,962,+40.682672,-073.915784
36,047,037300,4,1169,+40.684246,-073.916097
36,047,037401,1,704,+40.589607,-073.968918
36,047,037401,2,1107,+40.589952,-073.966929
36,047,037401,3,685,+40.587742,-073.966867
36,047,037401,4,724,+40.587461,-073.968783
36,047,037401,5,1476,+40.585549,-073.967824
36,047,037402,1,1659,+40.588164,-073.972406
36,047,037402,2,1677,+40.584682,-073.972621
36,047,037402,3,1015,+40.585085,-073.970142
36,047,037402,4,1016,+40.588035,-073.970724
36,047,037500,1,956,+40.686293,-073.920799
36,047,037500,2,1922,+40.688248,-073.922087
36,047,037500,3,931,+40.686975,-073.921112
36,047,037700,1,872,+40.685649,-073.919659
36,047,037700,2,967,+40.683904,-073.918790
36,047,037700,3,1001,+40.682610,-073.920009
36,047,037700,4,1130,+40.683980,-073.921567
36,047,037900,1,1029,+40.681900,-073.919661
36,047,037900,2,1436,+40.680941,-073.919197
36,047,037900,3,1386,+40.679470,-073.918831
36,047,038100,1,1195,+40.682480,-073.924305
36,047,038100,2,2307,+40.680363,-073.923832
36,047,038100,3,837,+40.680572,-073.927089
36,047,038100,4,974,+40.682092,-073.927395
36,047,038200,1,1322,+40.590289,-073.982320
36,047,038200,2,2262,+40.592511,-073.982983
36,047,038200,3,2298,+40.591603,-073.980003
36,047,038300,1,1276,+40.685672,-073.926231
36,047,038300,2,1189,+40.684892,-073.926260
36,047,038300,3,962,+40.684137,-073.926312
36,047,038300,4,911,+40.683413,-073.926092
36,047,038500,1,1166,+40.688558,-073.926972
36,047,038500,2,577,+40.687634,-073.928502
36,047,038500,3,1307,+40.687096,-073.926653
36,047,038500,4,919,+40.686351,-073.926610
36,047,038600,1,2155,+40.592096,-073.973709
36,047,038600,2,1657,+40.592565,-073.977003
36,047,038700,1,1518,+40.690765,-073.926203
36,047,038700,2,1021,+40.689287,-073.927142
36,047,038700,3,1240,+40.690225,-073.929014
36,047,038700,4,1129,+40.691699,-073.929307
36,047,038800,1,1118,+40.593087,-073.967392
36,047,038800,2,1213,+40.592870,-073.968595
36,047,038800,3,964,+40.591656,-073.969947
36,047,038800,4,752,+40.593833,-073.970819
36,047,038900,1,1626,+40.700470,-073.938631
36,047,038900,2,873,+40.698951,-073.937045
36,047,038900,3,1071,+40.697857,-073.934882
36,047,039000,1,1299,+40.592355,-073.962672
36,047,039000,2,1022,+40.593375,-073.966046
36,047,039100,1,3674,+40.700541,-073.934674
36,047,039100,2,2102,+40.698303,-073.931823
36,047,039200,1,1207,+40.597015,-073.963150
36,047,039200,2,1701,+40.594744,-073.962921
36,047,039300,1,1322,+40.696447,-073.929264
36,047,039300,2,1416,+40.696160,-073.932090
36,047,039300,3,1403,+40.694410,-073.928846
36,047,039400,1,695,+40.599350,-073.962343
36,047,039400,2,613,+40.599118,-073.964289
36,047,039400,3,879,+40.597469,-073.966761
36,047,039500,1,1163,+40.693113,-073.923226
36,047,039500,2,1685,+40.692145,-073.924707
36,047,039500,3,1182,+40.694315,-073.926283
36,047,039600,1,744,+40.597392,-073.968769
36,047,039600,2,1204,+40.596837,-073.970551
36,047,039700,1,1227,+40.687464,-073.916524
36,047,039700,2,1183,+40.688766,-073.918818
36,047,039700,3,1458,+40.690248,-073.921427
36,047,039800,1,1705,+40.595596,-073.974484
36,047,039800,2,1136,+40.595301,-073.978740
36,047,039900,1,1469,+40.688867,-073.915016
36,047,039900,2,1829,+40.690137,-073.917282
36,047,039900,3,1080,+40.691721,-073.920448
36,047,040000,1,1234,+40.598057,-073.973748
36,047,040000,2,739,+40.597749,-073.976681
36,047,040000,3,1308,+40.597475,-073.979151
36,047,040100,1,966,+40.685793,-073.911518
36,047,040100,2,1263,+40.685706,-073.913434
36,047,040100,3,1549,+40.687404,-073.913372
36,047,040200,1,0,+40.594668,-073.984363
36,047,040200,2,1049,+40.597055,-073.983715
36,047,040200,3,810,+40.597222,-073.981447
36,047,040200,4,1166,+40.595034,-073.981700
36,047,040300,1,1436,+40.683953,-073.907357
36,047,040300,2,1237,+40.683898,-073.910251
36,047,040300,3,1219,+40.685414,-073.908947
36,047,040400,1,1296,+40.602089,-073.984787
36,047,040400,2,1516,+40.602305,-073.985948
36,047,040500,1,1206,+40.681651,-073.904664
36,047,040500,2,623,+40.682101,-073.907098
36,047,040600,1,1305,+40.601858,-073.982735
36,047,040600,2,1050,+40.599453,-073.982724
36,047,040600,3,1244,+40.599633,-073.981092
36,047,040700,1,6,+40.684298,-073.901207
36,047,040800,1,1107,+40.601144,-073.977875
36,047,040800,2,1143,+40.600913,-073.978851
36,047,040800,3,1683,+40.601462,-073.980282
36,047,040900,1,1500,+40.691815,-073.904044
36,047,040900,2,1119,+40.690556,-073.905868
36,047,040900,3,1181,+40.692086,-073.906044
36,047,041000,1,1018,+40.600360,-073.974708
36,047,041000,2,1118,+40.601735,-073.976725
36,047,041100,1,1336,+40.688471,-073.906257
36,047,041100,2,1110,+40.686977,-073.907654
36,047,041100,3,886,+40.688569,-073.908328
36,047,041200,1,1642,+40.604488,-073.973473
36,047,041200,2,1733,+40.604542,-073.975183
36,047,041300,1,1193,+40.689577,-073.908990
36,047,041300,2,1289,+40.690337,-073.910517
36,047,041300,3,1469,+40.690289,-073.912145
36,047,041401,1,783,+40.602818,-073.971334
36,047,041401,2,697,+40.600726,-073.970891
36,047,041402,1,990,+40.603632,-073.967387
36,047,041402,2,865,+40.602554,-073.968717
36,047,041500,1,1500,+40.692226,-073.912842
36,047,041500,2,1719,+40.690971,-073.914675
36,047,041500,3,813,+40.692574,-073.915537
36,047,041600,1,1200,+40.602700,-073.962684
36,047,041600,2,912,+40.601463,-073.964517
36,047,041700,1,637,+40.694218,-073.916342
36,047,041700,2,661,+40.692618,-073.917796
36,047,041700,3,1118,+40.694107,-073.918123
36,047,041700,4,932,+40.693924,-073.919475
36,047,041800,1,1328,+40.606372,-073.964471
36,047,041800,2,1317,+40.604291,-073.965392
36,047,041900,1,1787,+40.694968,-073.920195
36,047,041900,2,1034,+40.695489,-073.921450
36,047,041900,3,1059,+40.695713,-073.922402
36,047,042000,1,561,+40.611150,-073.963676
36,047,042000,2,1351,+40.608606,-073.964741
36,047,042100,1,1392,+40.696112,-073.923180
36,047,042100,2,1056,+40.696799,-073.923671
36,047,042100,3,1200,+40.697666,-073.925169
36,047,042100,4,1218,+40.697259,-073.924396
36,047,042200,1,1030,+40.608282,-073.968636
36,047,042200,2,1649,+40.605754,-073.969760
36,047,042200,3,984,+40.607930,-073.971099
36,047,042300,1,1875,+40.697939,-073.927666
36,047,042300,2,1618,+40.699956,-073.927818
36,047,042300,3,1073,+40.699391,-073.925309
36,047,042400,1,1193,+40.607638,-073.974401
36,047,042400,2,1708,+40.606228,-073.976614
36,047,042400,3,1274,+40.606003,-073.977808
36,047,042500,1,1231,+40.701451,-073.929018
36,047,042500,2,780,+40.699920,-073.930406
36,047,042500,3,1015,+40.702333,-073.930608
36,047,042600,1,1562,+40.605653,-073.979032
36,047,042600,2,1639,+40.606036,-073.980372
36,047,042600,3,1149,+40.605800,-073.981707
36,047,042700,1,1315,+40.703170,-073.925622
36,047,042700,2,1424,+40.703581,-073.926389
36,047,042700,3,1328,+40.703898,-073.927249
36,047,042700,4,853,+40.703787,-073.929123
36,047,042800,1,1381,+40.605916,-073.982675
36,047,042800,2,1366,+40.605456,-073.983777
36,047,042800,3,1543,+40.606796,-073.986487
36,047,042900,1,1261,+40.701605,-073.925286
36,047,042900,2,1577,+40.701850,-073.923404
36,047,042900,3,1379,+40.701523,-073.922555
36,047,042900,4,1339,+40.700999,-073.921898
36,047,043000,1,1307,+40.610082,-073.982505
36,047,043000,2,942,+40.609610,-073.983362
36,047,043000,3,1593,+40.608853,-073.984535
36,047,043100,1,1122,+40.699779,-073.917816
36,047,043100,2,1245,+40.699638,-073.919555
36,047,043100,3,1124,+40.700220,-073.920319
36,047,043100,4,1393,+40.700561,-073.921157
36,047,043200,1,1304,+40.610686,-073.979688
36,047,043200,2,1967,+40.610840,-073.980735
36,047,043200,3,1243,+40.610660,-073.981717
36,047,043300,1,1035,+40.697022,-073.917024
36,047,043300,2,956,+40.698949,-073.916262
36,047,043300,3,1852,+40.697880,-073.914762
36,047,043400,1,1589,+40.610059,-073.975306
36,047,043400,2,1114,+40.609657,-073.977084
36,047,043400,3,1163,+40.610684,-073.978515
36,047,043500,1,1541,+40.695562,-073.910528
36,047,043500,2,1750,+40.694146,-073.912177
36,047,043500,3,1418,+40.695712,-073.913736
36,047,043600,1,1977,+40.612459,-073.976270
36,047,043600,2,1229,+40.612783,-073.978867
36,047,043600,3,1488,+40.614246,-073.979195
36,047,043700,1,1357,+40.693361,-073.906612
36,047,043700,2,1507,+40.692139,-073.908649
36,047,043700,3,1257,+40.694164,-073.909864
36,047,043700,4,1161,+40.694185,-073.908055
36,047,043800,1,1147,+40.610572,-073.968915
36,047,043800,2,1758,+40.610192,-073.972275
36,047,043900,1,1619,+40.696228,-073.907461
36,047,043900,2,1443,+40.697602,-073.910439
36,047,043900,3,1035,+40.699480,-073.912067
36,047,044000,1,882,+40.613170,-073.968648
36,047,044000,2,937,+40.613082,-073.970976
36,047,044000,3,1059,+40.613010,-073.973510
36,047,044100,1,1876,+40.700606,-073.913660
36,047,044100,2,1902,+40.701293,-073.915337
36,047,044100,3,1748,+40.702929,-073.913350
36,047,044200,1,1426,+40.613126,-073.964638
36,047,044200,2,1205,+40.611381,-073.966447
36,047,044300,1,1393,+40.703826,-073.914768
36,047,044300,2,1593,+40.702039,-073.916836
36,047,044300,3,1231,+40.702613,-073.918542
36,047,044300,4,978,+40.704769,-073.916230
36,047,044400,1,1066,+40.616092,-073.966847
36,047,044400,2,1127,+40.615687,-073.970051
36,047,044400,3,1067,+40.615448,-073.972217
36,047,044500,1,1460,+40.705264,-073.918294
36,047,044500,2,1387,+40.703731,-073.920418
36,047,044500,3,1360,+40.706087,-073.919693
36,047,044600,1,795,+40.614413,-073.976988
36,047,044600,2,1231,+40.615375,-073.975118
36,047,044700,1,1641,+40.707600,-073.921628
36,047,044700,2,818,+40.705338,-073.923118
36,047,044800,1,532,+40.617888,-073.973070
36,047,044800,2,1433,+40.618749,-073.970647
36,047,044901,1,1973,+40.717930,-073.938460
36,047,044901,2,697,+40.721625,-073.937930
36,047,044901,3,0,+40.723393,-073.937414
36,047,044901,4,24,+40.719332,-073.936572
36,047,044902,1,0,+40.725581,-073.932358
36,047,044902,2,15,+40.714187,-073.934318
36,047,044902,3,29,+40.712722,-073.927888
36,047,045000,1,645,+40.622431,-073.973975
36,047,045200,1,1278,+40.619615,-073.967207
36,047,045200,2,1340,+40.619836,-073.968804
36,047,045300,1,1150,+40.706532,-073.928165
36,047,045300,2,736,+40.705616,-073.931431
36,047,045400,1,978,+40.618600,-073.964512
36,047,045400,2,1058,+40.618095,-073.965401
36,047,045600,1,1284,+40.625680,-073.965854
36,047,045600,2,1483,+40.627726,-073.967562
36,047,045800,1,814,+40.628368,-073.969839
36,047,045800,2,744,+40.624671,-073.968465
36,047,046000,1,1319,+40.629970,-073.969758
36,047,046000,2,1827,+40.630637,-073.967388
36,047,046000,3,682,+40.633104,-073.963304
36,047,046201,1,1536,+40.628511,-073.973155
36,047,046201,2,1164,+40.626988,-073.973294
36,047,046202,1,967,+40.625134,-073.972119
36,047,046202,2,924,+40.624410,-073.975459
36,047,046400,1,1358,+40.624840,-073.977829
36,047,046400,2,1374,+40.624357,-073.979498
36,047,046800,1,2138,+40.621269,-073.980576
36,047,047000,1,1557,+40.624817,-073.985336
36,047,047000,2,1266,+40.626453,-073.988229
36,047,047200,1,923,+40.626550,-073.981871
36,047,047200,2,1109,+40.625791,-073.982499
36,047,047200,3,1067,+40.628001,-073.986048
36,047,047400,1,1870,+40.627857,-073.980642
36,047,047400,2,1362,+40.629886,-073.984332
36,047,047600,1,1410,+40.629118,-073.978179
36,047,047600,2,1111,+40.630371,-073.980393
36,047,047600,3,1533,+40.632010,-073.982490
36,047,047700,1,1795,+40.719723,-073.942190
36,047,047700,2,2431,+40.716397,-073.941236
36,047,047800,1,1452,+40.632691,-073.977347
36,047,047800,2,1723,+40.632498,-073.979950
36,047,047800,3,2133,+40.634534,-073.979765
36,047,048000,1,1744,+40.631105,-073.973737
36,047,048000,2,2080,+40.629349,-073.975196
36,047,048100,1,712,+40.714752,-073.937469
36,047,048100,2,778,+40.712819,-073.938664
36,047,048100,3,1615,+40.713782,-073.939733
36,047,048200,1,1121,+40.633128,-073.967939
36,047,048200,2,1465,+40.631497,-073.969874
36,047,048200,3,2017,+40.633046,-073.970602
36,047,048200,4,747,+40.634369,-073.968639
36,047,048200,5,772,+40.635587,-073.969045
36,047,048400,1,2542,+40.634886,-073.972317
36,047,048400,2,1782,+40.634618,-073.975413
36,047,048400,3,1598,+40.632725,-073.974681
36,047,048500,1,948,+40.708628,-073.937345
36,047,048500,2,1522,+40.704579,-073.935352
36,047,048600,1,1232,+40.640861,-073.978482
36,047,048600,2,1204,+40.636871,-073.977233
36,047,048600,3,1161,+40.640575,-073.979545
36,047,048800,1,1331,+40.642211,-073.977020
36,047,048800,2,1389,+40.639362,-073.976638
36,047,048800,3,1816,+40.639595,-073.974509
36,047,048900,1,1151,+40.703877,-073.939894
36,047,048900,2,1186,+40.702950,-073.938025
36,047,048900,3,1420,+40.702127,-073.939327
36,047,049000,1,2523,+40.639559,-073.971897
36,047,049000,2,2670,+40.637337,-073.972890
36,047,049000,3,843,+40.637068,-073.975318
36,047,049100,1,1852,+40.704540,-073.947044
36,047,049100,2,873,+40.703139,-073.941648
36,047,049100,3,1918,+40.703381,-073.943407
36,047,049100,4,1723,+40.704300,-073.945253
36,047,049200,1,1072,+40.643472,-073.971017
36,047,049200,2,1263,+40.640726,-073.970135
36,047,049200,3,1031,+40.637673,-073.969797
36,047,049301,1,1897,+40.710011,-073.941920
36,047,049302,1,1466,+40.708370,-073.941864
36,047,049302,2,1127,+40.707739,-073.940104
36,047,049302,3,1496,+40.705623,-073.940246
36,047,049302,4,1387,+40.705941,-073.942117
36,047,049400,1,1340,+40.644449,-073.972941
36,047,049400,2,1695,+40.642246,-073.972633
36,047,049400,3,1757,+40.641983,-073.975023
36,047,049400,4,735,+40.643807,-073.975407
36,047,049500,1,1073,+40.712274,-073.941590
36,047,049500,2,1072,+40.712463,-073.943190
36,047,049500,3,969,+40.712086,-073.944837
36,047,049600,1,1810,+40.644438,-073.977803
36,047,049600,2,1505,+40.643780,-073.981452
36,047,049600,3,1331,+40.642664,-073.983045
36,047,049700,1,897,+40.718069,-073.944944
36,047,049700,2,1111,+40.715544,-073.943602
36,047,049700,3,1133,+40.715712,-073.945435
36,047,049800,1,1673,+40.646333,-073.979576
36,047,049800,2,1728,+40.645191,-073.982893
36,047,049800,3,1116,+40.644189,-073.985753
36,047,049900,1,862,+40.722087,-073.946959
36,047,049900,2,1285,+40.720600,-073.946574
36,047,050001,1,899,+40.648941,-073.979673
36,047,050001,2,1163,+40.648826,-073.977200
36,047,050002,1,1607,+40.646639,-073.976104
36,047,050100,1,898,+40.716421,-073.947211
36,047,050100,2,934,+40.714716,-073.948034
36,047,050100,3,1119,+40.715318,-073.949971
36,047,050202,1,1167,+40.654294,-073.974799
36,047,050202,2,1145,+40.653025,-073.975158
36,047,050300,1,799,+40.712900,-073.946665
36,047,050300,2,1115,+40.710655,-073.947357
36,047,050300,3,845,+40.712686,-073.948305
36,047,050401,1,1105,+40.651356,-073.974047
36,047,050401,2,1892,+40.648897,-073.973689
36,047,050402,1,1146,+40.646456,-073.973906
36,047,050402,2,858,+40.646683,-073.972354
36,047,050500,1,1446,+40.709788,-073.945685
36,047,050500,2,1523,+40.707843,-073.944846
36,047,050500,3,1598,+40.706257,-073.944795
36,047,050600,1,1382,+40.650245,-073.963483
36,047,050600,2,837,+40.649736,-073.964944
36,047,050600,3,1698,+40.648586,-073.967866
36,047,050600,4,1695,+40.647919,-073.969575
36,047,050700,1,3545,+40.702105,-073.947072
36,047,050801,1,1382,+40.651075,-073.961953
